ITEM_CODE,STAGE,PROCESS,QUANTITY,LEAD_TIME_ESTIMATE,PARALLEL_STEPS,CAN_PARALLELIZE,OPEN_QTY,URGENCY,START_DATE,EST_COMPLETION
C1B46817838001_RF0,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817811104_RD1,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817427004_RE_BER,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46827167011_RL,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817427014_RE_BER,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817811104_RD1,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817811104_RD1,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817427004_RE_BER,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817427004_RE_BER,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817427004_RE_BER,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817427004_RE_BER,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV089738P1001_R0C_PNT,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817811104_RD1,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817811104_RD1,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T6271078#001,WIP_DM,70,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T6271078#001,WIP_DM,70,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T6271078#001,WIP_DM,70,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T6880975#004_R04_PNT,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
1HC0027300K0012_RAP,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46827600001_RS0,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46827167011_RL,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46827134001_RO0,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817883001_RG0_BER,WIP_DM,110,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817715021_RH0,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T6862649#004_R5_PNT,WIP_DM,130,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001_RF0_BER,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817724001_RK0,WIP_DM,110,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
P6833682#002_PNT,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
P6834477#0011_R03_PNT,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV445649P1001_R0B_PNT,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T-6880952#001_R4_PNT,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
P6832097#009_R05_PNT,WIP_DM,20,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
1HC0027299K0011_RAP,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV054700P0001-03_R0B,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46818850001_RQ0,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T6861776#001_R04_PNT,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV118745K0012,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
1HC0027512P0001,WIP_DM,110,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46828410001,WIP_DM,70,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
2GHV039429P1001_RF_PNT,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
C1B46817838001,WIP_DM,20,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
1HC0027299K0011_RAP,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
T6866341#002_PNT,WIP_DM,20,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
P6833682#004_PNT,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
P6833682#004_PNT,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB419,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
MEI001,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
MEI001,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE579,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB429,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,110,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE418,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM001,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM001,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM001,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM001,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE380,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE521,WIP_DM,110,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE520,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB429,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE257,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE525,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ARE130,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
CGP005,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
SIE520,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE520,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE525,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS003,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB429,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE429,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE429,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE520,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE520,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS012,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE451,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE468,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE429,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO002,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
TOS003,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE429,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE320,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS012,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO002,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO014,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS008,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO014,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS008,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS008,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HIT012,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE320,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE468,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE320,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE464,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE320,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB474,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ARE320,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE317,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE468,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB435,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO014,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE456,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
HYO006,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
HYO006,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
GET011,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
HYO028,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO006,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ARE317,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE320,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS012,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS012,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB459,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB429,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO029,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ARE380,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO028,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO028,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS017,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB456,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO028,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE428,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE266,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO028,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE467,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB471,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE391,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO023,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
TRE045,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
CGP001,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO012,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO012,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE245,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
MEI001,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ABB448,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
CGP007,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE545,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO001,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB460,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB463,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE321,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
CGP008,WIP_DM,60,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE450,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ARE239,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
ARE259,WIP_DM,50,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
BHL001,WIP_DM,20,1.0,3.5,0,True,0,MEDIUM,2025-07-24,2025-07-27
DEF001,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
DEF001,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
DEF001,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
DEF001,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
DEF001,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB461,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB429,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
MEI002,WIP_DM,150,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE130,WIP_DM,150,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
MEI002,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
MEI002,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HIT011,WIP_DM,150,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
DEF001,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE466,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB460,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB460,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB460,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE418,WIP_DM,140,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,130,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM002,WIP_DM,170,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM001,WIP_DM,160,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE533,WIP_DM,110,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE533,WIP_DM,110,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM001,WIP_DM,160,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
LTI003,WIP_DM,130,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
OBX002,WIP_DM,120,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE234,WIP_DM,130,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE568,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
HYO013,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE317,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE429,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE316,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE316,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE317,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB478,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB478,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB478,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB478,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB478,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB478,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE578,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE462,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
DAB001,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE239,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
GET011,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE239,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE239,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ABB457,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM002,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM002,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM001,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE258,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM002,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
NAM002,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
CGP002,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
SIE533,WIP_DM,80,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
IIT001,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE418,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE418,WIP_DM,100,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
ARE380,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
TOS006,WIP_DM,90,1.0,3.5,0,False,0,MEDIUM,2025-07-24,2025-07-27
